File Name,flare,low_angle
rand_8BF1TGECH5_render_front.jpg,1.256060539512415,0
rand_AED3LBC15A_render_front.jpg,0.7889916414223325,0
rand_5YJJJZ3AXP_render_front.jpg,0.6916509608049821,0
rand_SA6F4FLN7H_render_front.jpg,0.9815492151052259,0
rand_X4YUTEC5CQ_render_front.jpg,0.8500983138858185,0
rand_RDUKXJG5DC_render_front.jpg,1.0,0
rand_Q1781DDWXI_render_front.jpg,1.014010866295237,0
rand_B1G47ISAJN_render_front.jpg,1.0,0
rand_CVCGGHWBWL_render_front.jpg,0.8414949081078316,0
rand_SQ1QRJV73U_render_front.jpg,0.8693137374224986,0
rand_F1S74UTDNO_render_front.jpg,0.7885085111536752,23
rand_U740QZAH4X_render_front.jpg,1.0,30
rand_ZDIUIXLREL_render_front.jpg,1.1868630030584373,12
rand_7OAW9FDNHR_render_front.jpg,1.0471304336993401,0
rand_EA636AFD6Q_render_front.jpg,0.7139494424368286,0
rand_WU5OXGZQY7_render_front.jpg,1.1296757552304757,-8
rand_BJJNJERUR2_render_front.jpg,1.306184217216337,10
rand_MN0FOOOXB4_render_front.jpg,0.814602778873592,0
rand_H5CUJHNUZJ_render_front.jpg,0.861711548908721,0
rand_KF6674MHGQ_render_front.jpg,1.098284633833655,0
rand_OS4CX8A9DL_render_front.jpg,1.358206628890041,0
rand_1FZV40D0UQ_render_front.jpg,1.0949815890406438,0
rand_Y680EEJU7M_render_front.jpg,1.0,-13
rand_IDWC22OIX7_render_front.jpg,1.1182133467094628,0
rand_9DBY57TBP5_render_front.jpg,1.3098833637426668,0
rand_8ZFLECHC7N_render_front.jpg,1.0,-27
rand_WUIO0GRBFI_render_front.jpg,1.3231531028352554,0
rand_2H39WPJSBQ_render_front.jpg,1.2161450498314708,0
rand_NK4RFVHN13_render_front.jpg,0.7910221540491268,0
rand_30ZEKRUXS9_render_front.jpg,1.1023461094037532,0
rand_0HM3UVB0FX_render_front.jpg,1.3958573024634864,0
rand_3DW1G2C07M_render_front.jpg,1.0,-3
rand_F4Y219IQZR_render_front.jpg,1.0,0
rand_71OM3ZML81_render_front.jpg,1.0,0
rand_TQKR1C74JM_render_front.jpg,0.8317941997577711,-5
rand_AQUMCXHMO5_render_front.jpg,1.0,0
rand_O31N1IEYWB_render_front.jpg,1.0,25
rand_M4Z0YOEJ6V_render_front.jpg,1.430494557984973,0
rand_JNC1VWFFOL_render_front.jpg,1.4340728148886144,0
rand_N26JBJBJDF_render_front.jpg,1.1479031674858193,0
rand_3YC9BIL38W_render_front.jpg,0.9151159597205991,0
rand_EYM8FI8B1G_render_front.jpg,1.0,0
rand_F3M1UDKJEF_render_front.jpg,1.0101910239366052,0
rand_ATSP8XI1DO_render_front.jpg,1.4948814137318593,0
rand_CMK1OI6F8O_render_front.jpg,1.3360445686618552,0
rand_193DC7TOTQ_render_front.jpg,0.6579872746534023,14
rand_UOAWYB2L8D_render_front.jpg,1.0119263734800508,-4
rand_IAOOSNJF9Z_render_front.jpg,1.281560804264753,0
rand_5EUWU7HX5E_render_front.jpg,1.0,0
rand_9ZQH02XWZ0_render_front.jpg,0.7621109435597098,0
rand_8KS7Q8PORE_render_front.jpg,1.0,0
rand_UKNILSWDSC_render_front.jpg,1.0,13
rand_TJVQEF67WG_render_front.jpg,1.0,0
rand_NA7LU8OL8J_render_front.jpg,0.9480073907717288,0
rand_OQYE7EOLCH_render_front.jpg,1.0,0
rand_1FD5WAL3V5_render_front.jpg,0.6574065071499189,0
rand_V6U3P3OAMF_render_front.jpg,1.0,-6
rand_58DEKIUD4G_render_front.jpg,0.8458617049101477,18
rand_DW6TWR6TTI_render_front.jpg,1.0,0
rand_PAKN13A6DY_render_front.jpg,1.0,0
rand_IDD7K0HAWG_render_front.jpg,1.4205372241414513,0
rand_J384JZDWMF_render_front.jpg,1.0,0
rand_1ERK7VFD1Y_render_front.jpg,0.9441503282224191,0
rand_9P1DQQMDW0_render_front.jpg,1.0,0
rand_3QDX3BHICK_render_front.jpg,0.9580782998876387,0
rand_N2JAFKPG86_render_front.jpg,0.7704868281467121,0
rand_CFEX9535U4_render_front.jpg,0.7907663159102241,-18
rand_F5B0K5DP14_render_front.jpg,1.0,-14
rand_J20TL21681_render_front.jpg,1.0656433882911227,0
rand_UALUXUKYFG_render_front.jpg,0.7852636857355105,27
rand_K18J4HQYO2_render_front.jpg,1.4544136758157924,0
rand_88AR5AJ84T_render_front.jpg,1.0,0
rand_Q0GUC2DDA5_render_front.jpg,1.2757171000210121,-20
rand_UZI5FRD92J_render_front.jpg,0.773510289925583,0
rand_3ECQ93Z0UL_render_front.jpg,0.9767224787599156,0
rand_AVCZHE2UX0_render_front.jpg,1.4222104036638314,0
rand_CFTAXU501F_render_front.jpg,0.9025057804576118,0
rand_S5ZLTQPX4K_render_front.jpg,1.0,0
rand_4GO8JROK89_render_front.jpg,0.7389783718527356,0
rand_LSU6QV6RK7_render_front.jpg,1.0,0
rand_BEGSZFPN9W_render_front.jpg,1.0,0
rand_9C56X8BC35_render_front.jpg,1.191251680154539,0
rand_AXZG41W93C_render_front.jpg,1.2216090731071527,0
rand_0RVA0ARGLW_render_front.jpg,1.285196192725584,0
rand_8A4A0RZU6Z_render_front.jpg,1.221177293355686,0
rand_T1Q2C7Y2G4_render_front.jpg,1.0,0
rand_3C4S0OWCPR_render_front.jpg,1.2388390270812988,0
rand_80BETNKZ96_render_front.jpg,1.2753645573612342,0
rand_CXEH7VONXQ_render_front.jpg,1.0770486431163566,-16
rand_IQJNNP1KN9_render_front.jpg,1.3067450931801714,0
rand_W5AT77L7TN_render_front.jpg,0.7614255638457968,0
rand_MJ13MRSLIX_render_front.jpg,1.0,7
rand_L5J43XQF7Y_render_front.jpg,0.6146495635048834,10
rand_IA13VWK1QG_render_front.jpg,1.4090967479425878,-13
rand_XWA6ATT71X_render_front.jpg,0.891302900950703,0
rand_CS5PGGOU8H_render_front.jpg,0.6125151794592153,0
rand_8PVHYXQAFL_render_front.jpg,0.9434028655554818,0
rand_IVR58FU3L5_render_front.jpg,1.0,-19
rand_Y1QP6H2HKQ_render_front.jpg,1.0,1
rand_M2OAMCAU0M_render_front.jpg,0.7668720357002797,0
rand_CZ8SQQ81SS_render_front.jpg,1.249246030025855,0
rand_54YOMNTM4Q_render_front.jpg,1.1832500293392916,-23
rand_1SC1VSWNJC_render_front.jpg,1.0,0
rand_GFPWR47HS4_render_front.jpg,0.637611811995036,0
rand_S21O5EOJJI_render_front.jpg,0.7543500472625935,13
rand_PUOGD2AHWZ_render_front.jpg,1.0,-12
rand_SSCQNSEOZV_render_front.jpg,1.4239012113167306,0
rand_0YB6M4YTEK_render_front.jpg,0.8801542514797438,14
rand_4N432EBXHD_render_front.jpg,1.3236939355746622,0
rand_362BM0LXCV_render_front.jpg,1.0583431599073259,0
rand_2CKI2G3834_render_front.jpg,1.4965845318898348,0
rand_25XNKZE4PN_render_front.jpg,1.381580423998836,0
rand_5ML8UTDJPN_render_front.jpg,1.1804404573764873,0
rand_GTX6KRGKT8_render_front.jpg,1.0,0
rand_7JFWA1YWDK_render_front.jpg,1.0,0
rand_6AN3KZMSDZ_render_front.jpg,1.2408260986502988,0
rand_Q1ITGTBUZP_render_front.jpg,1.3261953274071872,0
rand_S1O09QU6J2_render_front.jpg,0.6185454621058868,0
rand_SFQCZNRHGE_render_front.jpg,1.0,0
rand_B9YWI4GIWR_render_front.jpg,0.851282489362631,0
rand_APJUUS01JB_render_front.jpg,0.9328394140703817,0
rand_0GR5JVJM1A_render_front.jpg,1.0,0
rand_8XWGCQRZCO_render_front.jpg,1.3984087303082915,-29
rand_20UC4LE2AX_render_front.jpg,1.2802784334166621,0
rand_RCAQ4QMD4X_render_front.jpg,1.0,-1
rand_4AM6TQUXDP_render_front.jpg,1.0,17
rand_VZXENI74SY_render_front.jpg,1.0,2
rand_INK1LGQ2T1_render_front.jpg,0.9124758527628392,0
rand_9L93Z32R6X_render_front.jpg,1.178437964011818,0
rand_7IIGCJ9CZB_render_front.jpg,1.0,-30
rand_F2E8PWBNYJ_render_front.jpg,1.3359707006712491,0
rand_0B2ZXW0U60_render_front.jpg,1.1926412381639808,13
rand_E6SW0MKNDC_render_front.jpg,0.6703081595152569,-18
rand_USFQWKDZ17_render_front.jpg,1.3517445321069919,0
rand_P4YNN20BST_render_front.jpg,0.8432554272641373,-21
rand_2HXLUWKM2G_render_front.jpg,1.3358156425830376,0
rand_KS0B9U8KA0_render_front.jpg,0.9327455361753688,0
rand_2FHCXQ5TU4_render_front.jpg,1.1839344914001488,0
rand_T0GD5RFT86_render_front.jpg,1.2240599761021578,0
rand_5NW2K4I7FI_render_front.jpg,1.0,0
rand_6YR5QJ6KOY_render_front.jpg,1.1304357463956594,0
rand_D34HEIMOE6_render_front.jpg,1.0,0
rand_1FW5IXBE6J_render_front.jpg,1.1592874774305457,-12
rand_C1T5V8DRJ0_render_front.jpg,1.1523844894894448,0
rand_NDLX564QDH_render_front.jpg,1.0,-30
rand_XC9H6U9X6T_render_front.jpg,1.3563302909588517,0
rand_WUT6ABTW6V_render_front.jpg,0.8605017626873104,0
rand_UW84AGTWXO_render_front.jpg,1.0,26
rand_2QJIVLK6XG_render_front.jpg,0.8627717182997992,0
rand_RX42TWBLR9_render_front.jpg,1.1161373468256501,0
rand_0A36YXPNV0_render_front.jpg,1.0,0
rand_QPUSBQUQ69_render_front.jpg,1.011044594686528,0
rand_L2L8M4UJAJ_render_front.jpg,0.9794120509387294,0
rand_ISC4I0W5VP_render_front.jpg,1.0,0
rand_5GIMCJ3641_render_front.jpg,1.0004602037717185,0
rand_ZCOKHK7XHU_render_front.jpg,1.0,0
rand_DKZLMGG4PM_render_front.jpg,0.9878518448737563,-18
rand_W8986LTDGU_render_front.jpg,1.3923022627553319,0
rand_OW5XOLKCVK_render_front.jpg,0.8649537159654578,20
rand_D9FB6BBJ40_render_front.jpg,1.0,0
rand_WJFIAUZKU2_render_front.jpg,1.2516167258825148,0
rand_BVFEH2CZWK_render_front.jpg,1.3792420328358876,0
rand_YK62X9XBQF_render_front.jpg,1.3376230131151523,0
rand_K0S3JWZ6P7_render_front.jpg,1.0,0
rand_86NGXRB0FW_render_front.jpg,0.7044112591385974,0
rand_WZK68C58PO_render_front.jpg,1.4063623811401187,0
rand_FNH3ZV4JU1_render_front.jpg,0.7796000333605969,29
rand_08JNMI8ORP_render_front.jpg,1.0171694357037857,0
rand_RBYEU22KDG_render_front.jpg,0.6817061806261779,0
rand_6Q1Y29YN5J_render_front.jpg,1.197559904567157,22
rand_APZYALOXXL_render_front.jpg,1.4525358845642693,0
rand_QLQB0MDJ1G_render_front.jpg,0.7890865268523057,0
rand_75QWDYNUFM_render_front.jpg,1.0,0
rand_ZTAHQ496MM_render_front.jpg,1.286248776269188,16
rand_82T39MU9T8_render_front.jpg,1.0,0
rand_0OVLBXF4MQ_render_front.jpg,1.0,0
rand_V94B7Q5RNU_render_front.jpg,1.3230784134823903,-27
rand_UYSR2KESDC_render_front.jpg,0.6474894164967863,0
rand_H95ZD85N1A_render_front.jpg,1.0,0
rand_GAH6EPYIOH_render_front.jpg,1.3985119566783406,-9
rand_Y7O9QZ5IOQ_render_front.jpg,1.488930977830037,0
rand_Z8V13566SC_render_front.jpg,0.9700737940819302,0
rand_YIW5QRSQWA_render_front.jpg,1.2702604004464155,0
rand_80IZY08DVZ_render_front.jpg,1.2428526093503707,0
rand_V0NOGU139M_render_front.jpg,1.0,0
rand_RGD49RFE3L_render_front.jpg,0.8759885859504148,-26
rand_G87VAAP8FP_render_front.jpg,1.1185995033833098,-18
rand_IPWT17E36N_render_front.jpg,1.2977679991340778,-25
rand_S4ZM2UPVDF_render_front.jpg,1.2747220803750747,-4
rand_6ZMGOCNXW2_render_front.jpg,0.8325788378125928,0
rand_1RKK2TS35W_render_front.jpg,1.2438972284405145,0
rand_YT1RV4VV45_render_front.jpg,1.1436074630968172,0
rand_HSVB212L0H_render_front.jpg,0.8233797325187137,0
rand_R7IK0FIXUI_render_front.jpg,1.4188711951406798,20
rand_HZA6NDNT4A_render_front.jpg,1.0095539952282904,-5
rand_L4IF5SRSXX_render_front.jpg,1.0,0
rand_HU4F4V9YQJ_render_front.jpg,1.0,0
rand_EGY19RZL0X_render_front.jpg,1.3347064312402444,0
rand_1WROKZEHC8_render_front.jpg,1.0,0
rand_W27C6JUZ72_render_front.jpg,1.1339214446587125,-29
rand_I7ACFV4EXX_render_front.jpg,1.2473547715981343,0
rand_QHS8P60Z91_render_front.jpg,1.0383441994296128,-12
rand_YOIOPZS3LE_render_front.jpg,0.9096891901446922,0
rand_K5H8AV5C1T_render_front.jpg,1.0,22
rand_LEDVFUZG8X_render_front.jpg,1.257853700576112,0
rand_7273S3658C_render_front.jpg,1.0,0
rand_Z5MBVPSZT3_render_front.jpg,0.8324168701553718,0
rand_SM4A9O28BV_render_front.jpg,1.4192537832701397,0
rand_HQ2C4OOEAG_render_front.jpg,0.9444473054542244,0
rand_6ZKH5D0WA4_render_front.jpg,1.0,0
rand_FYUN1BV7FQ_render_front.jpg,1.0,0
rand_07H2LSC7MP_render_front.jpg,1.0,0
rand_0B4PVW9R6O_render_front.jpg,0.6726122542010884,0
rand_MZNP6XHIZY_render_front.jpg,1.0303626158115733,0
rand_WO45INSH0T_render_front.jpg,1.2390030303247799,23
rand_J13NZS2B2X_render_front.jpg,1.0135430962818115,-15
rand_0V45X4ELM8_render_front.jpg,1.4752661372273153,0
rand_BK7NCIOYEX_render_front.jpg,0.7357712437107554,0
rand_AH13F12A88_render_front.jpg,1.2613282094919511,0
rand_JZR7V4HQC5_render_front.jpg,1.0,0
rand_L3WCQZEQAA_render_front.jpg,0.976627056943636,0
rand_K85JHWIV6Z_render_front.jpg,0.7025887230480168,0
rand_K3QY58G6ZK_render_front.jpg,1.0,0
rand_RHS289ZF7U_render_front.jpg,1.3732533269948028,0
rand_RXUC5TE2HG_render_front.jpg,0.9534721646216455,-11
rand_RZCSQB8P9W_render_front.jpg,1.2795547215705252,0
rand_TTEVCUY797_render_front.jpg,1.184972175108926,0
rand_956WWWO7PF_render_front.jpg,1.3216509512611174,-21
rand_4FBSLB6A97_render_front.jpg,0.657296169415077,0
rand_0883WEOFDQ_render_front.jpg,1.0305911077057974,0
rand_CT1SRF7IPY_render_front.jpg,0.9271085282943202,21
rand_GJNX2GAOPJ_render_front.jpg,1.0671978343989277,0
rand_LINCW20JZO_render_front.jpg,1.0657976662849151,0
rand_61Z1HG8CZ9_render_front.jpg,0.8002182624529874,0
rand_F06AAN66A6_render_front.jpg,1.0,0
rand_VJL3TS3UVK_render_front.jpg,1.0397139437389935,0
rand_2EMAQNL12F_render_front.jpg,1.0,0
rand_E4D7ICFG98_render_front.jpg,0.9639141310981717,0
rand_59GP8HRFAY_render_front.jpg,1.4287667408788869,0
rand_16P94TSNVE_render_front.jpg,1.4571270620359227,0
rand_3AU8D8P2KL_render_front.jpg,1.0571835344439398,21
rand_TEPOP8W0DJ_render_front.jpg,1.0,-25
rand_NLVEL04PVV_render_front.jpg,1.103563906968528,-13
rand_WV18BVDXKN_render_front.jpg,1.301327471999011,-9
rand_D1UG24XT7N_render_front.jpg,1.1205169666760626,0
rand_ZABOKY1GGY_render_front.jpg,1.0,0
rand_Z8EE6OT7GI_render_front.jpg,1.424474479826337,0
rand_LV8LX0Q9RE_render_front.jpg,1.0,0
rand_WMFYTGS1RI_render_front.jpg,0.6359768625364768,0
rand_JOEF81LLZ7_render_front.jpg,1.0,0
rand_JFQJZ89G5Y_render_front.jpg,1.1862731476538941,0
rand_SI6UJ2OMHO_render_front.jpg,1.4184571813430473,13
rand_MN7SOBU1FF_render_front.jpg,1.0,0
rand_YDY45XSZI0_render_front.jpg,1.0432853349432558,0
rand_G3KHD0LUIB_render_front.jpg,1.0,8
rand_O2LYAPEBBZ_render_front.jpg,1.3399977766301754,0
rand_9R0SWHM0KI_render_front.jpg,1.0,-26
rand_JTHPXEYOLV_render_front.jpg,1.392814719956366,0
rand_EFDUP3A59J_render_front.jpg,0.9646142703787581,0
rand_X72W4J21MP_render_front.jpg,1.0,0
rand_TCFZHDRKNH_render_front.jpg,1.1007274621737897,0
rand_TUBHCFBDQT_render_front.jpg,1.0,0
rand_BN6HC232FI_render_front.jpg,1.0,0
rand_1MDU61713G_render_front.jpg,1.0,0
rand_2K0HNUW53N_render_front.jpg,1.0037656253056486,0
rand_I576YLPWA8_render_front.jpg,0.7756588775802391,0
rand_JIOCNJ52UB_render_front.jpg,1.0154378237612824,0
rand_K5GX4H0CEH_render_front.jpg,1.0,0
rand_JNQM3QSI7R_render_front.jpg,1.0,7
rand_HK65OS80J3_render_front.jpg,0.8511919612918273,0
rand_ZSMGTQB5S4_render_front.jpg,1.0355576548312333,0
rand_A7PIU3PBDX_render_front.jpg,1.0,0
rand_9AQCYIU9FU_render_front.jpg,0.8948404762280888,-11
rand_9V4K738672_render_front.jpg,0.8095985283759171,0
rand_C4VQ6JIUFS_render_front.jpg,1.0,-8
rand_3RC2JS7A1W_render_front.jpg,1.0,0
rand_79JR7G68MV_render_front.jpg,1.0,0
rand_N8HU54TT56_render_front.jpg,1.317824179706276,0
rand_VVW93TZJDY_render_front.jpg,0.7378679649924019,0
rand_D4ZZFPQJMT_render_front.jpg,0.6310725224732616,0
rand_32QQ59CH2Q_render_front.jpg,0.6525376872118935,-26
rand_V1RG2J808B_render_front.jpg,1.1091883256050026,9
rand_QSCYDAGU3Z_render_front.jpg,1.0,0
rand_ES6U0O43A0_render_front.jpg,1.0594163983782254,0
rand_WOOLB80UFJ_render_front.jpg,1.0,0
rand_VLS22GFL4E_render_front.jpg,0.9598478940396554,0
rand_SOY8YOFULC_render_front.jpg,1.0,-24
rand_E1XNWQCI7T_render_front.jpg,0.9346545417775916,0
rand_UVJCGRUIBA_render_front.jpg,1.0233050762941531,-22
rand_HKLR4HWH7W_render_front.jpg,1.4355966892107919,-8
rand_W7OC13S2S5_render_front.jpg,1.287129060294697,0
rand_CBS9N8T42H_render_front.jpg,0.9854656752978885,0
rand_OZ08YBXQLV_render_front.jpg,1.0,0
rand_NO2S870PUY_render_front.jpg,0.8959220868587423,23
rand_II1S6XOT2L_render_front.jpg,0.6896209133406774,0
rand_RO1GWA1O8B_render_front.jpg,0.998796858850912,-6
rand_DNFLHRWNXL_render_front.jpg,1.1664377612921033,-3
rand_5O4ZTTOFJB_render_front.jpg,1.0,12
rand_KVGVAULZD2_render_front.jpg,1.0,0
rand_1BCTZ5M2R7_render_front.jpg,0.6713166339508442,-1
rand_6IUSSAXKTS_render_front.jpg,1.0,19
rand_300RQKIRSI_render_front.jpg,1.0468050636000161,0
rand_ZQZ05Q9GN3_render_front.jpg,0.6952964870613535,0
rand_NP4VOHI18C_render_front.jpg,1.0,0
rand_TS9D4MMWNE_render_front.jpg,0.6326964416364529,0
rand_Z3UWFOG5YV_render_front.jpg,1.0,1
rand_QRHGBRAYQR_render_front.jpg,1.497534888006018,2
rand_WMOOA219GD_render_front.jpg,0.8078787467299785,0
rand_P1QEY62VGQ_render_front.jpg,1.0,0
rand_57MRBEVC1Z_render_front.jpg,1.3757549738008041,-19
rand_NG5N3VHELO_render_front.jpg,1.0,0
rand_S14WEMSOBY_render_front.jpg,1.0,0
rand_YFRFYL5K1X_render_front.jpg,1.4347631188134087,0
rand_D1HJMRW0XM_render_front.jpg,0.9666297171420695,0
rand_NBLUN5DTUK_render_front.jpg,1.0,0
rand_1YBXFP3A2D_render_front.jpg,1.0,0
rand_R8XO21UNWF_render_front.jpg,1.0458377187478325,-23
rand_DDOUA7NORM_render_front.jpg,0.9338801634688668,3
rand_RX1JUSGVSM_render_front.jpg,1.118974609020087,0
rand_9B8JW469P8_render_front.jpg,1.0,0
rand_KWDNV3WE12_render_front.jpg,1.0,0
rand_Z368FTEFMQ_render_front.jpg,0.8818981747085594,0
rand_6FA0WDJOAB_render_front.jpg,1.3526245538132526,0
rand_FZL9VHVHTN_render_front.jpg,1.0,0
rand_34POU279LH_render_front.jpg,1.072559687385378,0
rand_2PEC5ZYF22_render_front.jpg,1.097912538197589,21
rand_LGO318I5OJ_render_front.jpg,0.8816204794339557,0
rand_UEV07L05LW_render_front.jpg,0.6268082992500075,0
rand_J4LH03I1GG_render_front.jpg,1.2451321303147054,4
rand_B02FMGKUP3_render_front.jpg,1.0,9
rand_36R6CCST4K_render_front.jpg,1.098901441856226,0
rand_PU3XHIHI63_render_front.jpg,1.0,0
rand_TJUIJFPUJR_render_front.jpg,0.8991734853847192,7
rand_1G2CVO5IAS_render_front.jpg,0.9784188015711863,0
rand_6H98ULCTJM_render_front.jpg,1.2811543914306969,-27
rand_WH7CXRXA35_render_front.jpg,1.1700616494379923,-20
rand_3NZL3L9LG2_render_front.jpg,0.8704261730764309,0
rand_UV4GCAVM5H_render_front.jpg,0.8814923544441302,0
rand_JDJHHL14PJ_render_front.jpg,1.454621154126396,0
rand_HHLBIOI45W_render_front.jpg,0.8981458975385911,28
rand_8G1Q91DJ3R_render_front.jpg,0.7303087284518239,0
rand_828KKFL4TS_render_front.jpg,0.6530650129901834,0
rand_6DY7PSM0F9_render_front.jpg,0.6059468406605024,0
rand_5NVCAIMS40_render_front.jpg,1.2068970148567704,0
rand_PKYA4OHG2G_render_front.jpg,0.6854313049390341,-2
rand_24E06TFW48_render_front.jpg,0.7558303114361997,0
rand_CO9TCYQBB4_render_front.jpg,1.0,0
rand_I0JQ2VWHQM_render_front.jpg,1.4994991974017933,0
rand_ZDXZZ2U0N6_render_front.jpg,1.123858835089686,-11
rand_RGH9DN47T5_render_front.jpg,1.0,0
rand_TLCON907TC_render_front.jpg,1.0,-14
rand_ALMXUR64ZE_render_front.jpg,0.8681904786873674,0
rand_QZR0KFEXAR_render_front.jpg,1.285722250535954,0
rand_ELYQLV0FR8_render_front.jpg,1.0,-11
rand_O2RLFZJR5R_render_front.jpg,0.814280089086503,14
rand_7QK8UO5MD8_render_front.jpg,1.0,0
rand_IZFJCDXOEE_render_front.jpg,1.0,-16
rand_P93SFMMR19_render_front.jpg,1.0,-23
rand_4ACZ8M7DL3_render_front.jpg,1.0,-23
rand_XVNQLT6E6R_render_front.jpg,1.4493201003265286,0
rand_BCJDG8RFCQ_render_front.jpg,1.4414326511952826,0
rand_G85PIRSEOQ_render_front.jpg,1.0,0
rand_XPD43ODKHA_render_front.jpg,1.045806813322263,0
rand_YJQWSHP67A_render_front.jpg,0.7592845299170145,0
rand_GEZE80YT1Q_render_front.jpg,1.0,0
rand_2WFM2BO7V4_render_front.jpg,1.419508092658359,0
rand_3PIV6QX2K8_render_front.jpg,1.0,0
rand_RYLIV8XP0U_render_front.jpg,1.4110442434423738,0
rand_6WAP5KNXMK_render_front.jpg,1.4732925873108498,-1
rand_919WCALQ8C_render_front.jpg,1.0,26
rand_6CEDKWWWY9_render_front.jpg,0.6950570146884681,2
rand_3GTAU45312_render_front.jpg,1.0,-19
rand_K5S3P6M5IQ_render_front.jpg,1.0,0
rand_X982HMOMGH_render_front.jpg,1.0,0
rand_5QJXNHYMAH_render_front.jpg,1.2049958235054397,0
rand_TKQMUW1GEQ_render_front.jpg,0.8333994286631274,0
rand_AVAY7RNF9J_render_front.jpg,1.219675497256837,0
rand_UPFVDYLVLM_render_front.jpg,0.909506020587886,0
rand_T9SJDOCF2R_render_front.jpg,1.0,0
rand_GLWF6JM6W2_render_front.jpg,1.3050296598018516,0
rand_KJ500ZDQIE_render_front.jpg,0.7148625845230433,0
rand_5NWS7C00SA_render_front.jpg,0.8445698970260539,19
rand_OL9I1Q5TF2_render_front.jpg,0.7335025946082369,23
rand_UQO9NJ1CYH_render_front.jpg,0.6886348945490448,0
rand_S4FRAWJLK5_render_front.jpg,0.9012049331284676,0
rand_3S47AX5QNG_render_front.jpg,1.2953699709004982,0
rand_4KEHXRCSOO_render_front.jpg,0.8238244226047231,0
rand_NXEYCPAL6L_render_front.jpg,1.4131404853906901,0
rand_USVJTXPW4A_render_front.jpg,0.9103760276776454,0
rand_25L0X2YZ67_render_front.jpg,0.9299771498394986,-21
rand_FW3EQKKYX6_render_front.jpg,0.952652391497473,0
rand_G2538S7UCI_render_front.jpg,0.9103846879736008,7
rand_F8RE4L48VS_render_front.jpg,1.4861993305762562,0
rand_P3F68PH7L1_render_front.jpg,1.0,0
rand_ENHELB1IQE_render_front.jpg,1.2313384107560255,7
rand_EKSBZXP8XR_render_front.jpg,0.6294764918953432,0
rand_L4J0QQN6IQ_render_front.jpg,0.8566870839189925,1
rand_ECV0CWKJEM_render_front.jpg,0.9525677407187669,-3
rand_B5QYLFAKNV_render_front.jpg,1.0,0
rand_N4U7EWKD4B_render_front.jpg,1.0,0
rand_26J93RGTCV_render_front.jpg,1.0,-9
rand_QETHUEEAL6_render_front.jpg,1.0,0
rand_C0BNV7O135_render_front.jpg,1.0845891797608647,0
rand_2C2MCFXST8_render_front.jpg,0.8061825969664249,-13
rand_USRW3RNRKX_render_front.jpg,1.0,0
rand_HAEZE3ZYV1_render_front.jpg,0.7941366067122789,23
rand_92TKQPIJ33_render_front.jpg,0.9268558873839594,0
rand_WK8QW5YRW7_render_front.jpg,0.6802732879287386,4
rand_OX38DWNFPM_render_front.jpg,1.0,0
rand_MKLSVOMBUE_render_front.jpg,1.0,0
rand_2PYUV79RBI_render_front.jpg,1.289719412571035,0
