File Name,waist,width
rand_HUBOJVFGSO_render_front.jpg,1.0,0.2
rand_QYICG2CNPY_render_front.jpg,1.0,0.2
rand_30NIEBGJ0S_render_front.jpg,1.0,0.24517945919631096
rand_U4EOTEF5J3_render_front.jpg,1.0,0.2
rand_4LRSTE32E9_render_front.jpg,1.0,0.2
rand_821FGATVKJ_render_front.jpg,1.0,0.8146077361658847
rand_DH9W45A284_render_front.jpg,1.797931468952564,0.2
rand_QIF18UCNC2_render_front.jpg,1.139917343532865,0.2
rand_3CXADRGDB4_render_front.jpg,1.0,0.2
rand_81ZKIROZSK_render_front.jpg,1.0,0.2
rand_403L3EDLPI_render_front.jpg,1.1492692906634074,0.39422839900870443
rand_TSC4GAM9I9_render_front.jpg,1.2822067991200274,0.2
rand_HNKHCG72KN_render_front.jpg,1.0,0.2508460861725904
rand_WTJNK6HQL2_render_front.jpg,1.0,0.7210196205247766
rand_LIGBMAHO3A_render_front.jpg,1.0,0.40479228723491323
rand_NJO02GYQSQ_render_front.jpg,1.0,0.2
rand_SDM5BIJFE2_render_front.jpg,1.8871525955132626,0.3884214504343395
rand_9RHYNCRRCB_render_front.jpg,1.0,0.2
rand_QYRUL3F4S6_render_front.jpg,1.5735930014527186,0.2
rand_L8O0QXEOJ5_render_front.jpg,1.417673293511945,0.2
rand_NS85QPOQRB_render_front.jpg,1.0,0.2
rand_449PE4SR4F_render_front.jpg,1.0,0.2
rand_I6MR2OG3QH_render_front.jpg,1.0,0.9896159034882551
rand_H0IVGQ3OSH_render_front.jpg,1.0,0.2
rand_HJN90YPRE1_render_front.jpg,1.0,0.2
rand_2I5S7YUFIQ_render_front.jpg,1.0,0.4763629604040265
rand_PGY6QUUHWA_render_front.jpg,1.8483217608422073,0.2
rand_R9D2HOTAAF_render_front.jpg,1.0,0.2
rand_YMI7RNKOGI_render_front.jpg,1.0,0.2
rand_R6U8SLVOAP_render_front.jpg,1.0,0.2
rand_LKB48P8KRZ_render_front.jpg,1.0,0.2
rand_HXPBGOW5SW_render_front.jpg,1.0,0.2
rand_CSJRVGANUJ_render_front.jpg,1.0,0.5167160855220403
rand_MY32D25AEN_render_front.jpg,1.0,0.2
rand_248Z665KJK_render_front.jpg,1.0,0.2
rand_2VYGRSMXHI_render_front.jpg,1.0,0.17891368056398088
rand_5G3KZ1HE63_render_front.jpg,1.0,0.2
rand_WU2GIAAJPZ_render_front.jpg,1.0,0.2
rand_3JTMJJELSJ_render_front.jpg,1.0,0.2
rand_7ZC6DU3LEU_render_front.jpg,1.0608356985415246,0.2
rand_GFCXKPS33Z_render_front.jpg,1.0,0.2
rand_PTYS5OXS5H_render_front.jpg,1.4587618227813195,0.2
rand_DNIBX3E4OY_render_front.jpg,1.0,0.672980201828483
rand_L7NGCK6RR4_render_front.jpg,1.0,0.2
rand_GAWY2GUOL1_render_front.jpg,1.0,0.2
rand_MMFO81PM23_render_front.jpg,1.9445902159600705,0.13896506210359044
rand_MGVHBGWOGR_render_front.jpg,1.0,0.2
rand_67VVL44C5G_render_front.jpg,1.0,0.3212274973592205
rand_O8F641FT2U_render_front.jpg,1.334135439549808,0.6217660608124531
rand_KG86TAUDBS_render_front.jpg,1.0,0.2
rand_718ZA8WUY5_render_front.jpg,1.0,0.2911665978845672
rand_7GILJDQPYH_render_front.jpg,1.4953816590274494,0.3041444019366785
rand_2BQIWYJHBS_render_front.jpg,1.0,0.6278474987346616
rand_UFT20FQSC0_render_front.jpg,1.310712778461398,0.7594166372355192
rand_7QB2PSIT9P_render_front.jpg,1.0,0.2
rand_TKG0C7O7J6_render_front.jpg,1.4121044205292599,0.2
rand_JC6VBNVXRP_render_front.jpg,1.0,0.34246904374476306
rand_V7NJ6IYTZ4_render_front.jpg,1.0,0.6706761344257146
rand_OVYB5ULDNO_render_front.jpg,1.4448557817776184,0.2
rand_VMAZB22BU9_render_front.jpg,1.0,0.2
rand_HIBX3OI8BH_render_front.jpg,1.0,0.12119060430217374
rand_4JL5VL04JQ_render_front.jpg,1.9391229802493988,0.2
rand_LNS6CVKAJ3_render_front.jpg,1.0,0.2
rand_7HV4JD7LN4_render_front.jpg,1.0,0.2
rand_9QAYO8512D_render_front.jpg,1.0,0.1559932418931782
rand_XFVDS46MEN_render_front.jpg,1.0,0.2
rand_JZ1ANKGL0C_render_front.jpg,1.0,0.2
rand_OG5GQDDS6B_render_front.jpg,1.6379475972317654,0.8751625717418234
rand_Q4N8UWJRXX_render_front.jpg,1.0,0.6500890396577592
rand_8X8NV25MTC_render_front.jpg,1.0,0.2
rand_WHRX8C9I0Q_render_front.jpg,1.0937441806565713,0.2
rand_0SIJPX9R36_render_front.jpg,1.0,0.2
rand_L5CPJCCDIU_render_front.jpg,1.8686034692773545,0.2
rand_450OVO0JJI_render_front.jpg,1.0,0.3870308623211013
rand_YOZF701IR0_render_front.jpg,1.0,0.2
rand_M7Y15IKVMU_render_front.jpg,1.0,0.2
rand_3U11701WS8_render_front.jpg,1.0,0.3973928879434654
rand_FLUVEFYF8J_render_front.jpg,1.0,0.2
rand_LZ0Y15ZBG7_render_front.jpg,1.8425275523818143,0.9055593398760977
rand_MAUEJ8Q75D_render_front.jpg,1.0,0.2
rand_AGYBO94UUH_render_front.jpg,1.0,0.32888768038560134
rand_YW8LONCAW2_render_front.jpg,1.0,0.2
rand_WX4SB4QOKZ_render_front.jpg,1.0,0.5840140809803483
rand_3DA2V47R4H_render_front.jpg,1.183384588240099,0.2
rand_IU69EY1LRT_render_front.jpg,1.0,0.46021991023316466
rand_OJJTRH6TP6_render_front.jpg,1.0,0.8891562843359955
rand_2RG5D6DNJI_render_front.jpg,1.8337587156321882,0.2
rand_HYOSBQGIV2_render_front.jpg,1.0,0.2853843691452521
rand_YHUGSYHVM6_render_front.jpg,1.0,0.8398014613819962
rand_YCHJV0FU0D_render_front.jpg,1.0,0.586533613497097
rand_BYCBDWS1VA_render_front.jpg,1.0,0.21087589568046744
rand_3SO4WIR3E2_render_front.jpg,1.0,0.2
rand_WZJ6AQW28C_render_front.jpg,1.0,0.2
rand_W0TGZ32YWI_render_front.jpg,1.0,0.2
rand_LU61MC8Q3P_render_front.jpg,1.0,0.2
rand_8F052PWLFA_render_front.jpg,1.0,0.2
rand_DENF0S4CBB_render_front.jpg,1.0,0.2230596403019564
rand_ES6DIHWHVD_render_front.jpg,1.0,0.2
rand_90IAB2UJUP_render_front.jpg,1.0,0.2
rand_THQWHQ6GHY_render_front.jpg,1.0,0.14657276390459584
rand_H9VTR16Z0B_render_front.jpg,1.0,0.8295713347363921
rand_8T26O6CWRV_render_front.jpg,1.0,0.2
rand_7GV8X1HDTI_render_front.jpg,1.0,0.4459613229217728
rand_19V3TE2OTT_render_front.jpg,1.0,0.2
rand_J3UN8E8Z0X_render_front.jpg,1.7305525943537685,0.2
rand_80AH2FZ55X_render_front.jpg,1.0,0.5178121308420611
rand_KNMLG9WXBM_render_front.jpg,1.0,0.2
rand_9A9FO1H2NB_render_front.jpg,1.0,0.2
rand_O5UKHAZPWC_render_front.jpg,1.5195193044763209,0.39712323124626936
rand_81XJWYQHRK_render_front.jpg,1.0,0.2529122796041699
rand_D3VUHCRO2Z_render_front.jpg,1.0,0.13474320798483824
rand_K2T6Y2003S_render_front.jpg,1.4483394390901407,0.2
rand_33WP52FT2X_render_front.jpg,1.0,0.2
rand_7L20HPNNFV_render_front.jpg,1.0,0.4997427204661039
rand_BGBQ80U3UI_render_front.jpg,1.0,0.2
rand_VMDMOL6MAY_render_front.jpg,1.2195552045935707,0.412139463962676
rand_0UHSE020SQ_render_front.jpg,1.0,0.2
rand_PQ561JBTYQ_render_front.jpg,1.0,0.9331374156448898
rand_1LEED0NHXS_render_front.jpg,1.8422144598904986,0.2
rand_4WK17YJCOX_render_front.jpg,1.0,0.2
rand_VCPOLS9F8G_render_front.jpg,1.0,0.2
rand_9NWCAE0M80_render_front.jpg,1.0,0.9243428125124158
rand_TYS8FVOEIS_render_front.jpg,1.0,0.2
rand_0G3YRBDWX7_render_front.jpg,1.0,0.6721657663382905
rand_LJTWGU3IA3_render_front.jpg,1.0,0.2
rand_X4OP35UD86_render_front.jpg,1.1121269931719315,0.2
rand_112OSFSEX7_render_front.jpg,1.0,0.896547616420153
rand_QGA9US8EA9_render_front.jpg,1.0,0.2
rand_MSB5MQALCI_render_front.jpg,1.0,0.2
rand_IDQGNOUSIC_render_front.jpg,1.0,0.2
rand_F0EZJLOSYN_render_front.jpg,1.0,0.8746945445070106
rand_4VDT5B3AU3_render_front.jpg,1.4738926240387658,0.2
rand_ZC5MVWPXE2_render_front.jpg,1.0,0.8685558819857381
rand_2IPEZ2YCB5_render_front.jpg,1.0,0.8410971236249105
rand_1HQAX4I58N_render_front.jpg,1.7140734840950422,0.9434330268259544
rand_W6SECBC8V8_render_front.jpg,1.0,0.2757633507243121
rand_0OCUW7VTOG_render_front.jpg,1.9656521431130112,0.2
rand_7HY12OGM3L_render_front.jpg,1.0,0.2
rand_C4HJIQRH4V_render_front.jpg,1.0,0.3579749812571106
rand_RR36067AXI_render_front.jpg,1.0,0.5029170686694486
rand_22312U97J5_render_front.jpg,1.0,0.7804513415317128
rand_UBTNI420C3_render_front.jpg,1.440468089929751,0.42787278616865654
rand_3HKSI5OSB3_render_front.jpg,1.0,0.819207312340439
rand_7ZLJZJNYFY_render_front.jpg,1.044318613427015,0.2
rand_5P2MPPG76S_render_front.jpg,1.0,0.9280983825325517
rand_3D5CEOZZF3_render_front.jpg,1.0,0.2
rand_7UHY8FN5G3_render_front.jpg,1.0,0.8188224052503794
rand_0RJO4EBN7I_render_front.jpg,1.0,0.9289300920690053
rand_PX2E6U31WW_render_front.jpg,1.9873715412187747,0.2
rand_6P4MDEF4BF_render_front.jpg,1.0,0.557845458286013
rand_JIX8HCZY0D_render_front.jpg,1.0,0.2
rand_I2F8JX7IP5_render_front.jpg,1.0,0.2
rand_Q6I0XL21I7_render_front.jpg,1.0,0.2
rand_RDKNUBUP2T_render_front.jpg,1.0,0.4681752682354321
rand_TSG7SF7YHN_render_front.jpg,1.0,0.2
rand_7W5QBA3T02_render_front.jpg,1.7830409918024852,0.2
rand_769ULVC8LE_render_front.jpg,1.9560419770406778,0.14850403080713717
rand_R74TENW3ML_render_front.jpg,1.0,0.264473075961571
rand_UTAFNS2E8V_render_front.jpg,1.0,0.2
rand_RRKHJON9QF_render_front.jpg,1.0,0.4658270067281971
rand_87Q2QT3ZP6_render_front.jpg,1.630236114114493,0.2
rand_1HVSA5XZI5_render_front.jpg,1.0,0.44757193304473897
rand_I5PL0ALI9P_render_front.jpg,1.3690644060286887,0.2
rand_9CQL2TLGNR_render_front.jpg,1.0,0.9805714846770032
rand_C8RG7LHZ5S_render_front.jpg,1.0336080530324305,0.2
rand_2RVRQGYG3L_render_front.jpg,1.0,0.6834725259843398
rand_HA3DD4QOW3_render_front.jpg,1.0,0.2
rand_HI187F79GD_render_front.jpg,1.0,0.2
rand_07ZQTVELA0_render_front.jpg,1.0,0.2
rand_H5K6YKXKUC_render_front.jpg,1.0,0.8208709757994815
rand_XEWBM4MJRN_render_front.jpg,1.0,0.2
rand_BIFM6L6QFR_render_front.jpg,1.0,0.22246018941270462
rand_O39OTFFIP2_render_front.jpg,1.0,0.2
rand_FD4P7FXFTS_render_front.jpg,1.0,0.2
rand_OVIEZ1TT8U_render_front.jpg,1.0,0.23668562420965644
rand_C29UV68GEB_render_front.jpg,1.920746409356914,0.32185197881724326
rand_2JACTXNOCY_render_front.jpg,1.0,0.2
rand_0YROZT130H_render_front.jpg,1.0245828554991783,0.23302277394938614
rand_T46J59GPLB_render_front.jpg,1.0,0.2
rand_HK4ZH5DKD6_render_front.jpg,1.0,0.4858000987229625
rand_NF95FEOMW6_render_front.jpg,1.0,0.2
rand_8VE32GO5D0_render_front.jpg,1.0,0.2053945877742232
rand_QIRK6OR9N4_render_front.jpg,1.2546123117284076,0.2
rand_2HDUVYCBRB_render_front.jpg,1.8331320351343527,0.547836430329058
rand_U36F09VTK0_render_front.jpg,1.0,0.2221991435585884
rand_S3UVCNV095_render_front.jpg,1.0,0.46156101750046175
rand_8313UH9JAH_render_front.jpg,1.0,0.2
rand_1FV0QQANPN_render_front.jpg,1.0,0.22338679782598247
rand_MPN7EI9C3T_render_front.jpg,1.0,0.2
rand_QNMKT8HLBZ_render_front.jpg,1.0,0.677289253314707
rand_R3EB8U6YVK_render_front.jpg,1.0,0.9150156021640222
rand_0PX4UUFTWO_render_front.jpg,1.0,0.2
rand_2GAAIPXSL5_render_front.jpg,1.0,0.2
rand_ZU7KAFOFCL_render_front.jpg,1.0,0.2
rand_93JYLV3O9W_render_front.jpg,1.0,0.6496211914381613
rand_VPV05NAWKS_render_front.jpg,1.0,0.2
rand_DGYUW4HG3N_render_front.jpg,1.0,0.5416632521804539
rand_6KQQIZWB4F_render_front.jpg,1.0,0.7583206668199637
rand_7JUXOOWT7M_render_front.jpg,1.0,0.2
rand_Q11DQAVN00_render_front.jpg,1.9316902107855556,0.2
rand_54KFRYT6NA_render_front.jpg,1.0,0.82492569483103
rand_CTHGXOMLCU_render_front.jpg,1.0,0.2
rand_V7GPCTV9FS_render_front.jpg,1.0,0.4197749608560978
rand_OYUUY6Q48P_render_front.jpg,1.2720056528518484,0.2
rand_VK5N7EDY4Y_render_front.jpg,1.0,0.2
rand_M1T93KCG7E_render_front.jpg,1.0,0.2
rand_HB1BM193BZ_render_front.jpg,1.0,0.2
rand_BUUS90960X_render_front.jpg,1.040044264483921,0.2
rand_BVUYZLPYQ5_render_front.jpg,1.0,0.9587566710619407
rand_BCI7Y65BH0_render_front.jpg,1.0,0.2
rand_GB7PK52GMD_render_front.jpg,1.0,0.2
rand_M1J4JIJ017_render_front.jpg,1.0,0.2
rand_XC5K6QBQED_render_front.jpg,1.0,0.3607743752381428
rand_KV6WI2BGJY_render_front.jpg,1.0,0.2
rand_5DC7RFDCTA_render_front.jpg,1.0,0.2
rand_SW4BD26CHS_render_front.jpg,1.0,0.983884439529885
rand_UMC06OH5JB_render_front.jpg,1.0,0.2
rand_O7WS5J4C3D_render_front.jpg,1.904592504371698,0.2
rand_4K05ULD7F5_render_front.jpg,1.0,0.2
rand_FDI6YGX040_render_front.jpg,1.0,0.9870128670995294
rand_ZRQG1OTN6Y_render_front.jpg,1.683459075670002,0.2
rand_IBRIITJ54O_render_front.jpg,1.0,0.2
rand_PQZH4Z5Q85_render_front.jpg,1.0,0.2
rand_G5US9OA286_render_front.jpg,1.717908667045446,0.5909187121980473
rand_LGK36B8VCS_render_front.jpg,1.645554100189779,0.2
rand_SCA75BLSJZ_render_front.jpg,1.0,0.4000749901095808
rand_ZQY5ZCM3I9_render_front.jpg,1.0,0.2
rand_JJ1VXD8BKQ_render_front.jpg,1.0,0.35837147359844557
rand_RT707BND5G_render_front.jpg,1.0,0.2
rand_WHEBY3SFYC_render_front.jpg,1.0,0.2
rand_B174HKFADX_render_front.jpg,1.0,0.8520389489719764
rand_JORM7GQ6WK_render_front.jpg,1.0,0.5370291194340693
rand_XKD9H2N3ZM_render_front.jpg,1.0,0.2
rand_J0ZJU3CSET_render_front.jpg,1.0,0.2
rand_6FNAS5G562_render_front.jpg,1.1953017214199337,0.5906566719133044
rand_1C45W2KBUZ_render_front.jpg,1.0,0.2
rand_QN4OBUR4MS_render_front.jpg,1.0,0.2
rand_UZDG7V7Z78_render_front.jpg,1.8719379904773676,0.2
rand_QMWFU2MXZ2_render_front.jpg,1.0,0.18648693764858532
rand_HM54VGNHWN_render_front.jpg,1.6902379012684152,0.2
rand_CMHFJDBF8Z_render_front.jpg,1.0,0.18777589608218365
rand_XITTBM88U0_render_front.jpg,1.0,0.17436553325163523
rand_7JW3QMSKDB_render_front.jpg,1.0,0.19095005290381134
rand_IVBAYJ8CI5_render_front.jpg,1.0,0.2
rand_YBMTVKYXJF_render_front.jpg,1.0,0.2
rand_ETHSHMQ4YF_render_front.jpg,1.0,0.8909191595497806
rand_KSVM5O4Z9T_render_front.jpg,1.6188017184390988,0.2
rand_4TCLGET64H_render_front.jpg,1.0,0.5270358751509402
rand_LX5M5W56EU_render_front.jpg,1.0,0.2
rand_PH5DJSBDR5_render_front.jpg,1.0,0.2
rand_YA1HUV8C27_render_front.jpg,1.0,0.2
rand_1YN8ZHI10G_render_front.jpg,1.0,0.5791917609973536
rand_BYHIJVRBII_render_front.jpg,1.0,0.4299069286104068
rand_FOJPWAXROX_render_front.jpg,1.2584233161613074,0.2
rand_HKCTV0F1QH_render_front.jpg,1.2157071460382807,0.5556005409849564
rand_UQR0DVFMMK_render_front.jpg,1.0,0.2
rand_WU7ZQLQ6JT_render_front.jpg,1.0,0.5679224062497518
rand_GKF20MONXT_render_front.jpg,1.0,0.2
rand_DSFACBRTWX_render_front.jpg,1.76693539616782,0.1413773856928167
rand_5KIUTZPHUJ_render_front.jpg,1.0,0.4148621431655385
rand_7A1WMGQKSK_render_front.jpg,1.0,0.8404033492559675
rand_THV31XNV3Z_render_front.jpg,1.0,0.9334122140317828
rand_J0FAFKL92P_render_front.jpg,1.0,0.47805922202725104
rand_B4NAAY2F2B_render_front.jpg,1.0,0.18846768260378963
rand_UPTB6AHYX6_render_front.jpg,1.0,0.43344383845041246
rand_POGEBWJHKG_render_front.jpg,1.0,0.57762487362885
rand_04O2UOROT1_render_front.jpg,1.0,0.2
rand_CE0Z6ZHNDG_render_front.jpg,1.0,0.9035340885148635
rand_7WG2VRLCBK_render_front.jpg,1.0,0.2659612479957534
rand_76DXD3W8AD_render_front.jpg,1.0,0.2
rand_LQ0JNZCHC7_render_front.jpg,1.0,0.21305403478814022
rand_Z3OUR6OU3U_render_front.jpg,1.969433127976321,0.16270921747134798
rand_QAUPVSIWQJ_render_front.jpg,1.3820645270423193,0.2
rand_4ANWG2DINO_render_front.jpg,1.0,0.5015878996928957
rand_I26UXMBXAT_render_front.jpg,1.0,0.8066123447387067
rand_2G1HJPOK9F_render_front.jpg,1.0,0.2
rand_M80U1VNN6W_render_front.jpg,1.0,0.2
rand_5W8D2GOBW3_render_front.jpg,1.0,0.2
rand_SGUNFG3P1Z_render_front.jpg,1.3692857733419705,0.2
rand_RH32N4Y406_render_front.jpg,1.112302441492933,0.36213851629074056
rand_PJTDNR64U8_render_front.jpg,1.0,0.2
rand_D47MNCD5FU_render_front.jpg,1.0,0.9729772643982342
rand_2GZKHRDY8J_render_front.jpg,1.1506086828970274,0.4569689260108075
rand_KK4GGPKC96_render_front.jpg,1.7300642064867637,0.8153954987752362
rand_OZ2JNUJHB1_render_front.jpg,1.9076892237914405,0.2
rand_4SPB8SQ4AP_render_front.jpg,1.4363580481001534,0.2
rand_KS398YFCBW_render_front.jpg,1.0,0.34328651519213466
rand_9WLEUKKSES_render_front.jpg,1.0,0.4190615517017342
rand_2YSG5LC1SJ_render_front.jpg,1.0,0.39114328332644155
rand_5QJHO24LA4_render_front.jpg,1.0,0.24861208601035892
rand_LRYW7W27OM_render_front.jpg,1.0,0.6198486492297407
rand_F6EALBWXTT_render_front.jpg,1.0,0.2
rand_94D87RNMID_render_front.jpg,1.0,0.2
rand_HNJ4G3GCQF_render_front.jpg,1.0,0.2
rand_DRXBMZPWS6_render_front.jpg,1.4032916375797255,0.10656924737280751
rand_X2T3IP3ORV_render_front.jpg,1.0,0.37226480928705774
rand_Y8BT5T8NJT_render_front.jpg,1.0,0.3516381305145383
rand_K1BBUUGHFD_render_front.jpg,1.0,0.2
rand_SBJEXK6BSO_render_front.jpg,1.3145306235069971,0.2777339661225289
rand_QYEWOXQC3J_render_front.jpg,1.5937156467491174,0.2
rand_HKR4JSRN1T_render_front.jpg,1.7512664635288455,0.2
rand_I3IKFCC8FG_render_front.jpg,1.1293389124347857,0.2
rand_NLAX0XRNO8_render_front.jpg,1.6091399613198547,0.8561959274634766
rand_AH92EJU013_render_front.jpg,1.0,0.2
rand_NNE4QF0WJW_render_front.jpg,1.0,0.2
rand_AHR4VIKETG_render_front.jpg,1.5010465302888176,0.2
rand_GS3TM8DZDH_render_front.jpg,1.0,0.5609321980853755
rand_OINB1PWBRS_render_front.jpg,1.189437297675326,0.7211757289851104
rand_N4ZJB4ZXWS_render_front.jpg,1.0,0.2
rand_4KUYS1XZYZ_render_front.jpg,1.0,0.6284394639126549
rand_84S0X0BUH1_render_front.jpg,1.6852247039029193,0.25496951433476644
rand_8VR7G0HXBX_render_front.jpg,1.1864096052379365,0.2
rand_H9NCSO6M7V_render_front.jpg,1.0,0.2
rand_JKL6X7LND4_render_front.jpg,1.0,0.2
rand_K9JF7BBHRV_render_front.jpg,1.0,0.2
rand_PNWGBFYD9B_render_front.jpg,1.8538153884893172,0.2
rand_3PEK775TQV_render_front.jpg,1.0,0.2
rand_YFKMTZT4G5_render_front.jpg,1.0,0.7999824775563098
rand_ZBMSJACWQR_render_front.jpg,1.0,0.2
rand_E81HD69NNW_render_front.jpg,1.5310097124454667,0.2
rand_GQOCJHSZ2A_render_front.jpg,1.898236659470642,0.2
rand_IZCBT7WPB9_render_front.jpg,1.5239017971797493,0.7375376405304661
rand_DA938FYDHB_render_front.jpg,1.0,0.15088671107733226
rand_53P7HC6MVN_render_front.jpg,1.433231419657583,0.6306231359731734
rand_0IO65ELOGG_render_front.jpg,1.7383593380143512,0.10613492834012979
rand_FKQ1P11XVD_render_front.jpg,1.2388925178364527,0.10521882225127459
rand_5ESF0AXBPY_render_front.jpg,1.0,0.2
rand_FWSA8FL2ZB_render_front.jpg,1.0,0.8967200148149976
rand_VRO2Z6O54O_render_front.jpg,1.0,0.2
rand_S1NENJWEX9_render_front.jpg,1.0,0.2
rand_P6D3EW5XI3_render_front.jpg,1.0,0.2
rand_4VVG1KAW6V_render_front.jpg,1.0,0.2
rand_O629VSEETX_render_front.jpg,1.0,0.8026116867898778
rand_LCJKDUBTIU_render_front.jpg,1.0,0.316364611407544
rand_MTAY3I2BJ3_render_front.jpg,1.0,0.21366190627505582
rand_U42CSZG7NL_render_front.jpg,1.2763367895949478,0.2
rand_LTYJM5F8Y6_render_front.jpg,1.0,0.2975282234975189
rand_4A91TVQ1ZC_render_front.jpg,1.0321905346536533,0.9801424516491349
rand_N3VPZCD9B5_render_front.jpg,1.0,0.2995071290543086
rand_R0C36A7FUB_render_front.jpg,1.0,0.2
rand_W1WSLFT0MD_render_front.jpg,1.0,0.872328671121955
rand_R9LGPITW3Z_render_front.jpg,1.0,0.2068725473554168
rand_A407QTE7IL_render_front.jpg,1.0,0.2
rand_XYD2ZG5PWZ_render_front.jpg,1.0,0.2910196885768328
rand_I8K04LVAVO_render_front.jpg,1.0,0.605928439118118
rand_J4RQUJACEZ_render_front.jpg,1.0,0.2
rand_5LK5BAV64E_render_front.jpg,1.6737528507683765,0.1621117577639741
rand_QIO77YBF7H_render_front.jpg,1.0,0.2
rand_XNYCF0733R_render_front.jpg,1.0,0.2
rand_2YQZ16SQM1_render_front.jpg,1.1466048891561555,0.2
rand_Q88MKB3C07_render_front.jpg,1.0,0.2
rand_W083NYJDUT_render_front.jpg,1.0,0.8088404560227261
rand_XGQIEQG82F_render_front.jpg,1.0,0.8356726450425936
rand_B2YY50KN3N_render_front.jpg,1.0,0.8898078642118337
rand_9ANMJ5F2U5_render_front.jpg,1.42989644391496,0.909774557000442
rand_LYTM71HQAC_render_front.jpg,1.6871114684838835,0.9335843822785043
rand_R5YK7L9ZY1_render_front.jpg,1.0,0.2
rand_9RB4IMGWAH_render_front.jpg,1.5864859031597516,0.16302491569289942
rand_4R1OKVQ3F4_render_front.jpg,1.0,0.5218538007636483
rand_ILZPCU7Y6F_render_front.jpg,1.0,0.6838349433758971
rand_H9PAZNI5C0_render_front.jpg,1.0,0.9290427203550704
rand_498QTRCO1T_render_front.jpg,1.0,0.5467754116433542
rand_B4MVQ8RSTM_render_front.jpg,1.0,0.5270795364813988
rand_WR5NW1Y6YB_render_front.jpg,1.8580131578815338,0.2
rand_GUM8AB63QF_render_front.jpg,1.0,0.38377095119862537
rand_XTRLUQN2VQ_render_front.jpg,1.0,0.9993177059075286
rand_DTBPS3450C_render_front.jpg,1.0,0.6276109610536937
rand_FJ66YEL2LZ_render_front.jpg,1.0290456244193182,0.4728159305169667
rand_E5TCUZB9IP_render_front.jpg,1.0,0.2
rand_GW4LJ5R0ZT_render_front.jpg,1.1458683890618255,0.2
