base_regression_vit.py,pants,0.00001,8,150,35,1.0,"outfilename
Number of attributes:  2
                          File Name     width     flare
0  rand_OKRMCG84LX_render_front.jpg  1.000000  1.132099
1  rand_IKFSDGH087_render_front.jpg  1.000000  1.000000
2  rand_EXZXIHS0HZ_render_front.jpg  1.000000  1.000000
3  rand_V656PMGDGS_render_front.jpg  1.159054  1.000000
4  rand_P4BUHMBPRO_render_front.jpg  1.379950  1.000000
Number of images:  1382
Train:  967
Validation:  138
Test:  277
Start epoch:  1
Train loss: 0.0916
Valid loss: 0.0855
Train loss: 0.0846
Valid loss: 0.0839
Train loss: 0.0847
Valid loss: 0.0855
Train loss: 0.0839
Valid loss: 0.0844
Train loss: 0.0841
Valid loss: 0.0842
Train loss: 0.0836
Valid loss: 0.0851
Train loss: 0.0837
Valid loss: 0.0840
Train loss: 0.0839
Valid loss: 0.0845
Train loss: 0.0841
Valid loss: 0.0846
Train loss: 0.0837
Valid loss: 0.0842
Train loss: 0.0834
Valid loss: 0.0846
Train loss: 0.0836
Valid loss: 0.0849
Train loss: 0.0836
Valid loss: 0.0843
Train loss: 0.0833
Valid loss: 0.0848
Train loss: 0.0833
Valid loss: 0.0836
Train loss: 0.0834
Valid loss: 0.0837
Train loss: 0.0831
Valid loss: 0.0847
Train loss: 0.0832
Valid loss: 0.0829
Train loss: 0.0829
Valid loss: 0.0842
Train loss: 0.0830
Valid loss: 0.0840
Train loss: 0.0838
Valid loss: 0.0846
Train loss: 0.0835
Valid loss: 0.0847
Train loss: 0.0830
Valid loss: 0.0832
Train loss: 0.0826
Valid loss: 0.0840
Train loss: 0.0831
Valid loss: 0.0847
Train loss: 0.0830
Valid loss: 0.0848
Train loss: 0.0830
Valid loss: 0.0842
Train loss: 0.0829
Valid loss: 0.0841
Train loss: 0.0831
Valid loss: 0.0836
Train loss: 0.0824
Valid loss: 0.0844
Train loss: 0.0828
Valid loss: 0.0831
Train loss: 0.0823
Valid loss: 0.0844
Train loss: 0.0825
Valid loss: 0.0837
Train loss: 0.0824
Valid loss: 0.0840
Train loss: 0.0824
Valid loss: 0.0828
Train loss: 0.0820
Valid loss: 0.0846
Train loss: 0.0823
Valid loss: 0.0825
Train loss: 0.0823
Valid loss: 0.0835
Train loss: 0.0824
Valid loss: 0.0828
Train loss: 0.0818
Valid loss: 0.0832
Train loss: 0.0816
Valid loss: 0.0823
Train loss: 0.0822
Valid loss: 0.0837
Train loss: 0.0822
Valid loss: 0.0837
Train loss: 0.0820
Valid loss: 0.0839
Train loss: 0.0818
Valid loss: 0.0837
Train loss: 0.0812
Valid loss: 0.0831
Train loss: 0.0817
Valid loss: 0.0827
Train loss: 0.0820
Valid loss: 0.0833
Train loss: 0.0809
Valid loss: 0.0831
Train loss: 0.0812
Valid loss: 0.0821
Train loss: 0.0802
Valid loss: 0.0833
Train loss: 0.0808
Valid loss: 0.0834
Train loss: 0.0815
Valid loss: 0.0835
Train loss: 0.0815
Valid loss: 0.0836
Train loss: 0.0807
Valid loss: 0.0830
Train loss: 0.0807
Valid loss: 0.0822
Train loss: 0.0813
Valid loss: 0.0834
Train loss: 0.0801
Valid loss: 0.0826
Train loss: 0.0807
Valid loss: 0.0838
Train loss: 0.0802
Valid loss: 0.0820
Train loss: 0.0798
Valid loss: 0.0816
Train loss: 0.0800
Valid loss: 0.0822
Train loss: 0.0793
Valid loss: 0.0834
Train loss: 0.0795
Valid loss: 0.0838
Train loss: 0.0800
Valid loss: 0.0812
Train loss: 0.0796
Valid loss: 0.0831
Train loss: 0.0799
Valid loss: 0.0817
Train loss: 0.0798
Valid loss: 0.0815
Train loss: 0.0788
Valid loss: 0.0815
Train loss: 0.0795
Valid loss: 0.0832
Train loss: 0.0784
Valid loss: 0.0826
Train loss: 0.0783
Valid loss: 0.0826
Train loss: 0.0792
Valid loss: 0.0818
Train loss: 0.0781
Valid loss: 0.0828
Train loss: 0.0796
Valid loss: 0.0835
Train loss: 0.0787
Valid loss: 0.0825
Train loss: 0.0780
Valid loss: 0.0821
Train loss: 0.0783
Valid loss: 0.0815
Train loss: 0.0774
Valid loss: 0.0841
Train loss: 0.0776
Valid loss: 0.0823
Train loss: 0.0774
Valid loss: 0.0854
Train loss: 0.0779
Valid loss: 0.0829
Train loss: 0.0775
Valid loss: 0.0828
Train loss: 0.0774
Valid loss: 0.0838
Train loss: 0.0774
Valid loss: 0.0816
Train loss: 0.0763
Valid loss: 0.0823
Train loss: 0.0776
Valid loss: 0.0827
Train loss: 0.0774
Valid loss: 0.0823
Train loss: 0.0778
Valid loss: 0.0813
Train loss: 0.0778
Valid loss: 0.0827
Train loss: 0.0774
Valid loss: 0.0825
Train loss: 0.0772
Valid loss: 0.0840
Train loss: 0.0772
Valid loss: 0.0812
Train loss: 0.0774
Valid loss: 0.0819
Train loss: 0.0771
Valid loss: 0.0824
Train loss: 0.0770
Valid loss: 0.0796
Train loss: 0.0773
Valid loss: 0.0817
Train loss: 0.0766
Valid loss: 0.0811
Train loss: 0.0766
Valid loss: 0.0800
Train loss: 0.0764
Valid loss: 0.0813
Train loss: 0.0762
Valid loss: 0.0829
Train loss: 0.0763
Valid loss: 0.0814
Train loss: 0.0754
Valid loss: 0.0824
Train loss: 0.0761
Valid loss: 0.0807
Train loss: 0.0761
Valid loss: 0.0827
Train loss: 0.0767
Valid loss: 0.0810
Train loss: 0.0767
Valid loss: 0.0833
Train loss: 0.0764
Valid loss: 0.0809
Train loss: 0.0754
Valid loss: 0.0826
Train loss: 0.0762
Valid loss: 0.0815
Train loss: 0.0755
Valid loss: 0.0816
Train loss: 0.0765
Valid loss: 0.0803
Train loss: 0.0748
Valid loss: 0.0809
Train loss: 0.0750
Valid loss: 0.0823
Train loss: 0.0756
Valid loss: 0.0808
Train loss: 0.0762
Valid loss: 0.0809
Train loss: 0.0746
Valid loss: 0.0827
Train loss: 0.0749
Valid loss: 0.0831
Train loss: 0.0761
Valid loss: 0.0800
Train loss: 0.0753
Valid loss: 0.0828
Train loss: 0.0756
Valid loss: 0.0813
Train loss: 0.0745
Valid loss: 0.0809
Train loss: 0.0756
Valid loss: 0.0816
Train loss: 0.0747
Valid loss: 0.0825
Train loss: 0.0744
Valid loss: 0.0827
Train loss: 0.0753
Valid loss: 0.0806
Train loss: 0.0741
Valid loss: 0.0799
Train loss: 0.0743
Valid loss: 0.0792
Train loss: 0.0746
Valid loss: 0.0819
Train loss: 0.0747
Valid loss: 0.0815
Train loss: 0.0741
Valid loss: 0.0824
Train loss: 0.0748
Valid loss: 0.0831
Train loss: 0.0743
Valid loss: 0.0807
Train loss: 0.0728
Valid loss: 0.0833
Train loss: 0.0743
Valid loss: 0.0821
Train loss: 0.0732
Valid loss: 0.0827
Train loss: 0.0737
Valid loss: 0.0811
Train loss: 0.0732
Valid loss: 0.0825
Train loss: 0.0735
Valid loss: 0.0852
Train loss: 0.0737
Valid loss: 0.0812
Train loss: 0.0744
Valid loss: 0.0825
Train loss: 0.0736
Valid loss: 0.0818
Train loss: 0.0735
Valid loss: 0.0825
Train loss: 0.0741
Valid loss: 0.0814
Train loss: 0.0741
Valid loss: 0.0830
Train loss: 0.0728
Valid loss: 0.0814
Train loss: 0.0725
Valid loss: 0.0827
Train loss: 0.0716
Valid loss: 0.0823
Train loss: 0.0740
Valid loss: 0.0799
Train loss: 0.0723
Valid loss: 0.0821
saved to base_regression_vit-pants-1e-05-150-35-8-penalty1.png
test errors: [0.04773975 0.09554175 0.09448849 0.05430146 0.04044389 0.07630061
 0.06427979 0.10167633 0.15527782 0.07339511 0.08944345 0.03008457
 0.11365189 0.04510451 0.07036294 0.06420025 0.05748907 0.10976581
 0.09888332 0.07518144 0.05897109 0.06768367 0.08383016 0.04529715
 0.04908025 0.11050016 0.06919484 0.05292265 0.12289602 0.08696529
 0.07289996 0.10003579 0.14367169 0.08664531 0.07443956]
train loss: [0.09155919088727027, 0.08464971879458974, 0.08467427088426308, 0.08394453354602269, 0.0840759369060487, 0.08357830757704374, 0.083735564200093, 0.08391109881843963, 0.08410110474711305, 0.08370846907177938, 0.08335006313872567, 0.08363023406597904, 0.08364332394070016, 0.0832981970453291, 0.08326984249028423, 0.08342972757750886, 0.08309194484031315, 0.08323984292972793, 0.08292103986131125, 0.08302502444213923, 0.08378367400104664, 0.08348807131712054, 0.08304663961449923, 0.08258678191605466, 0.08313345674546693, 0.08299148904184381, 0.08301530503392651, 0.08292536390776802, 0.08312294472220148, 0.08236950486269302, 0.08283591407505106, 0.0822771290818227, 0.08252831740783409, 0.08237339289290482, 0.08243799988805026, 0.08201700884880289, 0.0823077384530779, 0.08227010756119887, 0.08238795303050946, 0.08176299615058738, 0.08162585084648989, 0.0822105251872784, 0.0821840778550423, 0.08197674074348409, 0.08179842124370672, 0.08120259930198817, 0.0816974382762167, 0.08196108294841895, 0.0809123073092272, 0.08122008619661499, 0.08020170442804928, 0.08078622763169832, 0.081521733516807, 0.08146421268887917, 0.08073066008716498, 0.08066813413175081, 0.08133999244798654, 0.08012127693836882, 0.08066171462522917, 0.08024228539484114, 0.07984377231237684, 0.0800165848894128, 0.07929136524981267, 0.07953098454075642, 0.08001459066377474, 0.07963493453794854, 0.07992901298047837, 0.07980426888018667, 0.0788175973623308, 0.07947533531844687, 0.07843996880101928, 0.07827536807596612, 0.07920275268620117, 0.0780877825254698, 0.07959927303494102, 0.07868700892865586, 0.07801148452682576, 0.07830220300915446, 0.07735776368290438, 0.07758931622394463, 0.07737458729161573, 0.07794060494269911, 0.07753788216086722, 0.07740077038438242, 0.07741523425311606, 0.07629600654393255, 0.07756952163106139, 0.07743916006711625, 0.07784394506450441, 0.07778029689347356, 0.07744550927844353, 0.07719417828594675, 0.0772450238969559, 0.07738417947824384, 0.0771120382502082, 0.07700864960797878, 0.07727288571158278, 0.0765536704131001, 0.0765572474017937, 0.07641474092862287, 0.07622174733510495, 0.07627185739675678, 0.07544549919476123, 0.07612678929893761, 0.07613604519835283, 0.07673030999568892, 0.07672633199230178, 0.07636131428910108, 0.0754140848507352, 0.07620590628182068, 0.07547365004518064, 0.07645354897179275, 0.07478551070494588, 0.07499685800837665, 0.07555757735297533, 0.07619089602669128, 0.07458198725709869, 0.07492355038878139, 0.07614168729655561, 0.07530086748616543, 0.07558167522685519, 0.07447020523474789, 0.0755888883864779, 0.0747307848782965, 0.0743726380573826, 0.07529329771874753, 0.07410331040764603, 0.0743036936020391, 0.07463356045909468, 0.07470351195836887, 0.07412657791476773, 0.07477793646178717, 0.07433233749844916, 0.07278841095375498, 0.07426507405226711, 0.0731563574316562, 0.07368453945043363, 0.0731661064085181, 0.07354393357858152, 0.07370625714017628, 0.07436999417976246, 0.07358481130586314, 0.07348969776466471, 0.07412547469858094, 0.07406257475817304, 0.07284017601943563, 0.07253541248267464, 0.07161839502280526, 0.07396530918102931, 0.07232110820198376]
valid_loss: [0.08548499406247899, 0.08390561394069505, 0.08552882626004842, 0.08439313210007074, 0.08422292682571687, 0.0850619931799778, 0.08396413749542789, 0.08446042811956958, 0.08464165517817372, 0.08418549581066422, 0.08464653649623843, 0.08489847118439882, 0.08427697395824868, 0.08475404470295146, 0.08363844983387685, 0.08370008821720662, 0.08474074163730594, 0.08289570339779923, 0.08416206983552463, 0.08402752930271452, 0.08459139879846918, 0.08472412230743878, 0.0831923846533333, 0.08402573090532552, 0.08465898339299188, 0.08484116239824156, 0.08423096481440724, 0.08410043922671373, 0.08356192092532697, 0.08442781520062599, 0.08310457135456195, 0.08436339877653813, 0.08373266102179237, 0.08402231033297552, 0.0827660253946332, 0.08460314690634824, 0.0825057219767916, 0.0835322410516117, 0.08283197404681772, 0.08321446396302486, 0.0823435975589614, 0.0837197569941265, 0.08374019463857015, 0.08386955788170082, 0.08370579681966615, 0.08308223073465237, 0.08274800038856009, 0.0833370209388111, 0.083076571640761, 0.0821406321897023, 0.08327470525451329, 0.08342647563288177, 0.08347742259502411, 0.08362553106701892, 0.08304918330648671, 0.08216725451790768, 0.08336193600426549, 0.08259753558946692, 0.08381951773080273, 0.08198555504930193, 0.08163432425994804, 0.08217723743207213, 0.08335958000110544, 0.0837768381866424, 0.08122506899678189, 0.08312953997781311, 0.08165420915769495, 0.08150012445622597, 0.0815017476030018, 0.08322094532026761, 0.08260282096655472, 0.08257804281901622, 0.08177637719157813, 0.08275362600882848, 0.08345202912670979, 0.08251254152560579, 0.082108528609725, 0.08146760634322098, 0.08408534915550896, 0.08228648086820824, 0.08544435665227365, 0.08286313604617464, 0.08283945227014845, 0.08380402122502742, 0.08159820055184157, 0.08227891896082007, 0.08271795360074527, 0.08227842387513838, 0.08131860984840254, 0.08267924923827683, 0.08246085835971693, 0.08401749088712361, 0.08121645850115929, 0.08186999670621278, 0.08239477899843368, 0.07963437981147697, 0.08174078058505403, 0.08109960175942683, 0.08000189810991287, 0.08131795160580373, 0.08288344503312871, 0.08143571386302727, 0.08241483396378116, 0.08066567951354428, 0.08266152074371559, 0.08103734827128009, 0.08334887524445851, 0.0808638778609642, 0.0825598730125289, 0.0815103509719821, 0.08164636423622353, 0.08025242949741473, 0.08087797333364902, 0.08232681885145712, 0.08084964287885721, 0.08089087482379831, 0.0827486533401669, 0.08312389092600864, 0.07996776170920634, 0.082750354340111, 0.08127992362647816, 0.08093122371296951, 0.08155313814463823, 0.08250015855267429, 0.08271106451317883, 0.08064917885306952, 0.07988248938235684, 0.07920025218872057, 0.08190960264292316, 0.08154267904119215, 0.08241055700658025, 0.08309111204268275, 0.08067314510328183, 0.0832582051879254, 0.0821395218372345, 0.08271221319834392, 0.08111080678476804, 0.08253229366264482, 0.08517622191836868, 0.08122911466204602, 0.08247959549012392, 0.08175989348387373, 0.08246562743316525, 0.08143285132836604, 0.08304984802785127, 0.0813891231149867, 0.08270351664311644, 0.0823405477879704, 0.07986556371484978, 0.08208970487981603]"

base_regression_vit.py,waistband,0.00005,16,50,25,1.0,"outfilename
Number of attributes:  2
                          File Name  waist     width
0  rand_3QYVVAPR1Z_render_front.jpg    1.0  0.438450
1  rand_WHT1OBOWZE_render_front.jpg    1.0  0.200000
2  rand_G6SSN6V8LN_render_front.jpg    1.0  0.200000
3  rand_113NBSX2YK_render_front.jpg    1.0  0.200000
4  rand_BNDLVRRDVL_render_front.jpg    1.0  0.430222
Number of images:  4709
Train:  3296
Validation:  471
Test:  942
Start epoch:  1
Train loss: 0.0817
Valid loss: 0.0730
Train loss: 0.0713
Valid loss: 0.0731
Train loss: 0.0708
Valid loss: 0.0719
Train loss: 0.0699
Valid loss: 0.0716
Train loss: 0.0694
Valid loss: 0.0706
Train loss: 0.0688
Valid loss: 0.0695
Train loss: 0.0682
Valid loss: 0.0705
Train loss: 0.0672
Valid loss: 0.0696
Train loss: 0.0660
Valid loss: 0.0672
Train loss: 0.0650
Valid loss: 0.0665
Train loss: 0.0643
Valid loss: 0.0662
Train loss: 0.0636
Valid loss: 0.0676
Train loss: 0.0633
Valid loss: 0.0652
Train loss: 0.0621
Valid loss: 0.0641
Train loss: 0.0609
Valid loss: 0.0638
Train loss: 0.0607
Valid loss: 0.0636
Train loss: 0.0595
Valid loss: 0.0641
Train loss: 0.0593
Valid loss: 0.0618
Train loss: 0.0581
Valid loss: 0.0615
Train loss: 0.0577
Valid loss: 0.0630
Train loss: 0.0576
Valid loss: 0.0612
Train loss: 0.0567
Valid loss: 0.0588
Train loss: 0.0570
Valid loss: 0.0599
Train loss: 0.0556
Valid loss: 0.0604
Train loss: 0.0552
Valid loss: 0.0604
Train loss: 0.0550
Valid loss: 0.0614
Train loss: 0.0549
Valid loss: 0.0602
Train loss: 0.0546
Valid loss: 0.0586
Train loss: 0.0542
Valid loss: 0.0595
Train loss: 0.0537
Valid loss: 0.0582
Train loss: 0.0545
Valid loss: 0.0588
Train loss: 0.0534
Valid loss: 0.0584
Train loss: 0.0531
Valid loss: 0.0564
Train loss: 0.0528
Valid loss: 0.0582
Train loss: 0.0525
Valid loss: 0.0570
Train loss: 0.0517
Valid loss: 0.0568
Train loss: 0.0516
Valid loss: 0.0577
Train loss: 0.0517
Valid loss: 0.0570
Train loss: 0.0514
Valid loss: 0.0562
Train loss: 0.0510
Valid loss: 0.0572
Train loss: 0.0513
Valid loss: 0.0571
Train loss: 0.0509
Valid loss: 0.0564
Train loss: 0.0508
Valid loss: 0.0552
Train loss: 0.0504
Valid loss: 0.0554
Train loss: 0.0505
Valid loss: 0.0581
Train loss: 0.0506
Valid loss: 0.0561
Train loss: 0.0501
Valid loss: 0.0564
Train loss: 0.0503
Valid loss: 0.0566
Train loss: 0.0496
Valid loss: 0.0565
Train loss: 0.0503
Valid loss: 0.0555
saved to base_regression_vit-waistband-5e-05-50-25-16-penalty1.png
test errors: [0.0416348  0.03579485 0.04573999 0.048826   0.03953802 0.03887168
 0.05063223 0.03799836 0.05127132 0.08274931 0.02848867 0.07835189
 0.02527246 0.06595331 0.08614662 0.07374036 0.02465413 0.05072857
 0.05461659 0.03930265 0.04561683 0.07827793 0.0444725  0.03764712
 0.0434514  0.02440574 0.07825255 0.09951518 0.03798093 0.03764945
 0.03528834 0.07128747 0.04117569 0.03099712 0.04033535 0.05045123
 0.03449415 0.04085134 0.02338678 0.04800799 0.10135254 0.07792536
 0.05887679 0.04180129 0.02466393 0.04177429 0.08453309 0.0790634
 0.07980041 0.0311958  0.10895263 0.04725769 0.03666334 0.06886797
 0.02217058 0.03262435 0.06727967 0.04523552 0.05964402]
train loss: [0.08172222557057321, 0.07125607544605711, 0.07080034610444466, 0.06993057133481566, 0.06935334064000476, 0.06881134008148075, 0.06816504308343989, 0.06722289508818526, 0.06600261827222013, 0.0649722554646762, 0.06426776535743106, 0.06356704820837594, 0.06326866469552031, 0.062093963225462796, 0.06090040369898872, 0.060667817740313774, 0.05945631782038022, 0.05931320696805431, 0.05812444736999748, 0.05772473568212142, 0.057623228855365145, 0.05673545204960139, 0.056974072952186115, 0.05560844475848485, 0.05517447452761431, 0.05502679266892703, 0.0548839558067575, 0.05457761213579009, 0.05419248840318317, 0.05371894769832096, 0.05446114057460717, 0.053425174172209426, 0.05312589308988731, 0.0528441358997231, 0.052520595829175634, 0.05174569937507663, 0.05157170259319575, 0.05167526873075857, 0.051390695238271646, 0.05103501196983641, 0.05130146742658277, 0.050869438207782475, 0.050829761499060995, 0.05036872302404547, 0.05054613129227562, 0.05060218000833967, 0.05006746515895413, 0.05030448838409069, 0.04958386979008143, 0.05031644634177199]
valid_loss: [0.07300863539970098, 0.07314527990205526, 0.0718879902660214, 0.07163241951708581, 0.07058099866894146, 0.06954814357615834, 0.07050333252757977, 0.06959383415884779, 0.06724678267054497, 0.06653412608647295, 0.06621735286750612, 0.06757559698478431, 0.0651697703417699, 0.0640580222295348, 0.06384470975006715, 0.06355599892936695, 0.06408777318879044, 0.06178895206904462, 0.06152502869724468, 0.06303693316560516, 0.06116677108843615, 0.05881759293393218, 0.05993194500826726, 0.060409687696748475, 0.06041844410232551, 0.06144558658898509, 0.060195939635142144, 0.05856220871842844, 0.0595412157444311, 0.058220792474766955, 0.05881488902173984, 0.05838360830413814, 0.05644004252163848, 0.0582184970631974, 0.057006368109058674, 0.05681657166301318, 0.0576665743774163, 0.05701394580826638, 0.05622822925796428, 0.057175321816891875, 0.05710278775724889, 0.056413141492509034, 0.05521370341601898, 0.05535623882037059, 0.05805887212292657, 0.05612592092634133, 0.05635833801136148, 0.056573730721405355, 0.056463759352953315, 0.055526994180622374]"

base_regression_vit.py,collar,0.000001,16,150,25,1.0,""

base_regression_vit.py,collar,0.00001,8,150,35,1.0,""

base_regression_vit.py,collar,0.00005,16,50,25,1.0,""

